
"[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[0.0, 32.0], [20.0, 0.0], [20.0, 37.0]]","[[34.91954022988506, -6.25287356321839], [41.91954022988506, -4.25287356321839], [21.919540229885058, 27.74712643678161], [-14.080459770114942, 54.74712643678161], [-14.080459770114942, 17.74712643678161], [-11.080459770114942, -5.25287356321839], [14.919540229885058, -11.25287356321839]]"

"[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[1.0, 0.0], [26.0, 9.0], [0.0, 15.0]]","[[21.919540229885058, -9.25287356321839], [20.919540229885058, 5.74712643678161], [-15.080459770114942, 32.74712643678161], [-40.08045977011494, 23.74712643678161], [-37.08045977011494, 0.7471264367816097], [-11.080459770114942, -5.25287356321839], [14.919540229885058, -11.25287356321839]]"

"[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[0.0, 3.0], [19.0, 0.0], [28.0, 5.0], [27.0, 20.0], [24.0, 43.0]]","[[21.919540229885058, -9.25287356321839], [45.91954022988506, 30.74712643678161], [9.919540229885058, 57.74712643678161], [-9.080459770114942, 60.74712643678161], [-18.080459770114942, 55.74712643678161], [-17.080459770114942, 40.74712643678161], [-14.080459770114942, 17.74712643678161], [-11.080459770114942, -5.25287356321839], [14.919540229885058, -11.25287356321839]]"

"[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[20.0, 0.0], [44.0, 40.0], [0.0, 40.0]]","[[58.91954022988506, -11.25287356321839], [65.91954022988506, -9.25287356321839], [45.91954022988506, 30.74712643678161], [9.919540229885058, 57.74712643678161], [-14.080459770114942, 17.74712643678161], [-11.080459770114942, -5.25287356321839], [14.919540229885058, -11.25287356321839]]"

"[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[21.919540229885058, -9.25287356321839], [18.919540229885058, 13.74712643678161], [-17.080459770114942, 40.74712643678161], [-43.08045977011494, 46.74712643678161], [-50.08045977011494, 44.74712643678161], [-47.08045977011494, 21.74712643678161], [-11.080459770114942, -5.25287356321839], [14.919540229885058, -11.25287356321839]]"

"[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[21.919540229885058, -9.25287356321839], [-14.080459770114942, 17.74712643678161], [-50.08045977011494, 44.74712643678161], [-70.08045977011494, 17.74712643678161], [-67.08045977011494, -5.25287356321839], [-41.08045977011494, -11.25287356321839], [14.919540229885058, -11.25287356321839]]"

"[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[21.919540229885058, -9.25287356321839], [41.91954022988506, 17.74712643678161], [5.919540229885058, 44.74712643678161], [-14.080459770114942, 39.74712643678161], [-14.080459770114942, 17.74712643678161], [-11.080459770114942, -5.25287356321839], [14.919540229885058, -11.25287356321839]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 0.0], [35.0, 0.0], [0.0, 34.0]]","[[25.333333333333332, 9.0], [25.333333333333332, 43.0], [-9.666666666666668, 43.0], [-30.666666666666668, 43.0], [-65.66666666666667, 43.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 0.0], [33.0, 0.0], [18.0, 15.0]]","[[23.333333333333332, -3.0], [43.33333333333333, 24.0], [10.333333333333332, 24.0], [-12.666666666666668, 24.0], [-45.66666666666667, 24.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 0.0], [32.0, 0.0], [32.0, 41.0], [14.0, 33.0]]","[[23.333333333333332, -10.0], [43.33333333333333, 17.0], [57.33333333333333, 50.0], [25.333333333333332, 50.0], [1.3333333333333321, 50.0], [-30.666666666666668, 50.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[35.0, 0.0], [53.0, 15.0], [51.0, 38.0], [48.0, 62.0], [39.0, 57.0], [0.0, 34.0]]","[[14.333333333333332, -13.0], [53.33333333333333, 10.0], [73.33333333333333, 37.0], [38.33333333333333, 71.0], [-17.666666666666668, 71.0], [-35.66666666666667, 56.0], [-33.66666666666667, 33.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[25.333333333333332, 9.0], [23.333333333333332, 32.0], [8.333333333333332, 47.0], [-47.66666666666667, 47.0], [-61.66666666666667, 14.0], [-25.666666666666668, -13.0], [-19.666666666666668, -14.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[25.333333333333332, 9.0], [25.333333333333332, 75.0], [-30.666666666666668, 75.0], [-69.66666666666667, 52.0], [-41.66666666666667, 31.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[12.333333333333332, -16.0], [37.33333333333333, -7.0], [57.33333333333333, 20.0], [54.33333333333333, 44.0], [29.333333333333332, 48.0], [-26.666666666666668, 48.0], [-28.666666666666668, 30.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[25.333333333333332, 9.0], [27.333333333333332, 27.0], [21.333333333333332, 28.0], [-34.66666666666667, 28.0], [-52.66666666666667, 20.0], [-16.666666666666668, -7.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 11.0], [22.0, 0.0], [2.0, 32.0]]","[[25.333333333333332, 9.0], [27.333333333333332, 30.0], [5.333333333333332, 41.0], [-50.66666666666667, 41.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 32.0], [20.0, 0.0], [20.0, 37.0]]","[[25.333333333333332, -13.0], [45.33333333333333, 14.0], [25.333333333333332, 46.0], [-30.666666666666668, 46.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[1.0, 0.0], [26.0, 9.0], [0.0, 15.0]]","[[25.333333333333332, 9.0], [24.333333333333332, 24.0], [-31.666666666666668, 24.0], [-56.66666666666667, 15.0], [-20.666666666666668, -12.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 3.0], [19.0, 0.0], [28.0, 5.0], [27.0, 20.0], [24.0, 43.0]]","[[25.333333333333332, 9.0], [49.33333333333333, 49.0], [30.333333333333332, 52.0], [-25.666666666666668, 52.0], [-34.66666666666667, 47.0], [-33.66666666666667, 32.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[20.0, 0.0], [44.0, 40.0], [0.0, 40.0]]","[[49.33333333333333, -18.0], [69.33333333333333, 9.0], [49.33333333333333, 49.0], [-6.666666666666668, 49.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[25.333333333333332, 9.0], [22.333333333333332, 32.0], [-3.666666666666668, 38.0], [-59.66666666666667, 38.0], [-66.66666666666667, 36.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[25.333333333333332, 9.0], [-10.666666666666668, 36.0], [-66.66666666666667, 36.0], [-86.66666666666667, 9.0], [-50.66666666666667, -18.0], [5.333333333333332, -18.0]]"

"[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[25.333333333333332, 9.0], [45.33333333333333, 36.0], [-10.666666666666668, 36.0], [-30.666666666666668, 31.0], [-30.666666666666668, 9.0], [5.333333333333332, -18.0]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 0.0], [35.0, 0.0], [0.0, 34.0]]","[[6.666666666666666, -5.666666666666666], [6.666666666666666, 16.333333333333336], [6.666666666666666, 28.333333333333336], [6.666666666666666, 50.333333333333336], [-28.333333333333336, 50.333333333333336], [-48.333333333333336, 23.333333333333336], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 0.0], [33.0, 0.0], [18.0, 15.0]]","[[6.666666666666666, -5.666666666666666], [24.666666666666664, 9.333333333333334], [24.666666666666664, 31.333333333333336], [-8.333333333333334, 31.333333333333336], [-28.333333333333336, 4.333333333333334], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 0.0], [32.0, 0.0], [32.0, 41.0], [14.0, 33.0]]","[[6.666666666666666, -5.666666666666666], [24.666666666666664, 2.333333333333334], [38.666666666666664, 35.333333333333336], [38.666666666666664, 57.333333333333336], [6.666666666666666, 57.333333333333336], [-13.333333333333334, 30.333333333333336], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[35.0, 0.0], [53.0, 15.0], [51.0, 38.0], [48.0, 62.0], [39.0, 57.0], [0.0, 34.0]]","[[6.666666666666666, -5.666666666666666], [15.666666666666666, -0.6666666666666661], [54.666666666666664, 22.333333333333336], [54.666666666666664, 44.333333333333336], [19.666666666666664, 78.33333333333333], [1.666666666666666, 63.333333333333336], [-18.333333333333336, 36.333333333333336], [-16.333333333333336, 13.333333333333334], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[6.666666666666666, -5.666666666666666], [6.666666666666666, 16.333333333333336], [4.666666666666666, 39.333333333333336], [-10.333333333333334, 54.333333333333336], [-30.333333333333336, 27.333333333333336], [-44.333333333333336, -5.666666666666666], [-38.333333333333336, -6.666666666666666], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[6.666666666666666, -5.666666666666666], [6.666666666666666, 16.333333333333336], [6.666666666666666, 60.333333333333336], [6.666666666666666, 82.33333333333333], [-32.333333333333336, 59.333333333333336], [-52.333333333333336, 32.333333333333336], [-33.333333333333336, 29.333333333333336], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[6.666666666666666, -5.666666666666666], [13.666666666666666, -3.666666666666666], [38.666666666666664, 5.333333333333334], [38.666666666666664, 27.333333333333336], [35.666666666666664, 51.333333333333336], [10.666666666666666, 55.333333333333336], [-9.333333333333334, 28.333333333333336], [-11.333333333333334, 10.333333333333334], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[6.666666666666666, -5.666666666666666], [8.666666666666666, 12.333333333333334], [8.666666666666666, 34.333333333333336], [2.666666666666666, 35.333333333333336], [-15.333333333333334, 27.333333333333336], [-35.333333333333336, 0.3333333333333339], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 11.0], [22.0, 0.0], [2.0, 32.0]]","[[6.666666666666666, -5.666666666666666], [8.666666666666666, 15.333333333333334], [8.666666666666666, 37.333333333333336], [-13.333333333333334, 48.333333333333336], [-33.333333333333336, 21.333333333333336], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 32.0], [20.0, 0.0], [20.0, 37.0]]","[[6.666666666666666, -5.666666666666666], [26.666666666666664, -0.6666666666666661], [26.666666666666664, 21.333333333333336], [6.666666666666666, 53.333333333333336], [-13.333333333333334, 26.333333333333336], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[1.0, 0.0], [26.0, 9.0], [0.0, 15.0]]","[[6.666666666666666, -5.666666666666666], [6.666666666666666, 16.333333333333336], [5.666666666666666, 31.333333333333336], [-19.333333333333336, 22.333333333333336], [-39.333333333333336, -4.666666666666666], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 3.0], [19.0, 0.0], [28.0, 5.0], [27.0, 20.0], [24.0, 43.0]]","[[6.666666666666666, -5.666666666666666], [30.666666666666664, 34.333333333333336], [30.666666666666664, 56.333333333333336], [11.666666666666666, 59.333333333333336], [2.666666666666666, 54.333333333333336], [-17.333333333333336, 27.333333333333336], [-16.333333333333336, 12.333333333333334], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[20.0, 0.0], [44.0, 40.0], [0.0, 40.0]]","[[30.666666666666664, -10.666666666666666], [50.666666666666664, -5.666666666666666], [50.666666666666664, 16.333333333333336], [30.666666666666664, 56.333333333333336], [10.666666666666666, 29.333333333333336], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[6.666666666666666, -5.666666666666666], [6.666666666666666, 16.333333333333336], [3.666666666666666, 39.333333333333336], [-22.333333333333336, 45.333333333333336], [-29.333333333333336, 43.333333333333336], [-49.333333333333336, 16.333333333333336], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[6.666666666666666, -5.666666666666666], [6.666666666666666, 16.333333333333336], [-29.333333333333336, 43.333333333333336], [-49.333333333333336, 16.333333333333336], [-69.33333333333333, -10.666666666666666], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[6.666666666666666, -5.666666666666666], [26.666666666666664, 21.333333333333336], [26.666666666666664, 43.333333333333336], [6.666666666666666, 38.333333333333336], [-13.333333333333334, 11.333333333333334], [-13.333333333333334, -10.666666666666666]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[5.0, -5.0], [15.0, -5.0], [15.0, 5.0], [15.0, 15.0], [5.0, 15.0], [-5.0, 15.0], [-5.0, 5.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[5.0, -5.0], [9.0, -5.0], [19.0, -5.0], [19.0, 4.0], [19.0, 5.0], [19.0, 14.0], [9.0, 14.0], [5.0, 14.0], [-5.0, 14.0], [-5.0, 5.0], [-5.0, 4.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[5.0, -5.0], [12.0, 2.0], [12.0, 12.0], [2.0, 12.0], [-2.0, 12.0], [-12.0, 12.0], [-12.0, 2.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 9.0], [0.0, 0.0], [14.0, 9.0]]","[[5.0, -5.0], [5.0, 4.0], [5.0, 5.0], [5.0, 14.0], [-5.0, 14.0], [-19.0, 5.0], [-19.0, -5.0], [-9.0, -5.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 14.0], [0.0, 14.0]]","[[5.0, -5.0], [9.0, -5.0], [19.0, -5.0], [19.0, 5.0], [19.0, 9.0], [19.0, 19.0], [9.0, 19.0], [5.0, 19.0], [-5.0, 19.0], [-5.0, 9.0], [-5.0, 5.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [10.0, 4.0], [10.0, 9.0], [0.0, 9.0]]","[[5.0, -5.0], [15.0, -5.0], [15.0, 4.0], [15.0, 5.0], [15.0, 14.0], [5.0, 14.0], [-5.0, 10.0], [-5.0, 5.0], [-5.0, 0.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [5.0, 0.0], [5.0, 9.0], [0.0, 9.0]]","[[0.0, -5.0], [5.0, -5.0], [10.0, -5.0], [10.0, 4.0], [10.0, 5.0], [10.0, 14.0], [5.0, 14.0], [0.0, 14.0], [-5.0, 14.0], [-5.0, 5.0], [-5.0, 4.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 14.0]]","[[5.0, -5.0], [19.0, 9.0], [19.0, 19.0], [9.0, 19.0], [5.0, 19.0], [-5.0, 19.0], [-5.0, 9.0], [-5.0, 5.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 14.0]]","[[5.0, -5.0], [5.0, 5.0], [5.0, 9.0], [5.0, 19.0], [-5.0, 19.0], [-15.0, 19.0], [-15.0, 9.0], [-15.0, -1.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 8.0], [4.0, 0.0], [8.0, 8.0]]","[[-3.0, -5.0], [5.0, -5.0], [5.0, 5.0], [1.0, 13.0], [-9.0, 13.0], [-13.0, 5.0], [-13.0, -5.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[0.0, 0.0], [14.0, 0.0], [7.0, 12.0]]","[[5.0, -5.0], [12.0, 7.0], [12.0, 17.0], [2.0, 17.0], [-2.0, 17.0], [-12.0, 17.0], [-12.0, 7.0], [-5.0, -5.0]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[3.0, -4.5], [7.0, -4.5], [17.0, -4.5], [17.0, 4.5], [17.0, 5.5], [17.0, 14.5], [7.0, 14.5], [3.0, 14.5], [-7.0, 14.5], [-7.0, 5.5], [-7.0, 4.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[7.0, -4.5], [21.0, -4.5], [21.0, 4.5], [21.0, 13.5], [7.0, 13.5], [-7.0, 13.5], [-7.0, 4.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[7.0, -4.5], [14.0, 2.5], [14.0, 11.5], [0.0, 11.5], [-14.0, 11.5], [-14.0, 2.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 9.0], [0.0, 0.0], [14.0, 9.0]]","[[7.0, -4.5], [7.0, 4.5], [7.0, 13.5], [-7.0, 13.5], [-21.0, 4.5], [-21.0, -4.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 14.0], [0.0, 14.0]]","[[7.0, -4.5], [21.0, -4.5], [21.0, 4.5], [21.0, 9.5], [21.0, 18.5], [7.0, 18.5], [-7.0, 18.5], [-7.0, 9.5], [-7.0, 4.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [10.0, 4.0], [10.0, 9.0], [0.0, 9.0]]","[[3.0, -4.5], [7.0, -4.5], [17.0, -4.5], [17.0, 4.5], [17.0, 13.5], [3.0, 13.5], [-7.0, 9.5], [-7.0, 4.5], [-7.0, 0.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [5.0, 0.0], [5.0, 9.0], [0.0, 9.0]]","[[-2.0, -4.5], [7.0, -4.5], [12.0, -4.5], [12.0, 4.5], [12.0, 13.5], [7.0, 13.5], [-2.0, 13.5], [-7.0, 13.5], [-7.0, 4.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 14.0]]","[[7.0, -4.5], [21.0, 9.5], [21.0, 18.5], [7.0, 18.5], [-7.0, 18.5], [-7.0, 9.5], [-7.0, 4.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 14.0]]","[[7.0, -4.5], [7.0, 4.5], [7.0, 9.5], [7.0, 18.5], [-3.0, 18.5], [-7.0, 18.5], [-17.0, 18.5], [-17.0, 9.5], [-17.0, 8.5], [-17.0, -0.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 8.0], [4.0, 0.0], [8.0, 8.0]]","[[-1.0, -4.5], [7.0, -4.5], [7.0, 4.5], [3.0, 12.5], [-11.0, 12.5], [-15.0, 4.5], [-15.0, -4.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[0.0, 0.0], [14.0, 0.0], [7.0, 12.0]]","[[7.0, -4.5], [14.0, 7.5], [14.0, 16.5], [0.0, 16.5], [-14.0, 16.5], [-14.0, 7.5], [-7.0, -4.5]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 10.0]]","[[3.0, -2.333333333333333], [7.0, -2.333333333333333], [17.0, -2.333333333333333], [17.0, 7.666666666666667], [10.0, 14.666666666666668], [0.0, 14.666666666666668], [-7.0, 7.666666666666667], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 9.0], [0.0, 9.0]]","[[7.0, -2.333333333333333], [21.0, -2.333333333333333], [21.0, 6.666666666666667], [14.0, 13.666666666666668], [0.0, 13.666666666666668], [-7.0, 6.666666666666667], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[7.0, -2.333333333333333], [14.0, 4.666666666666667], [7.0, 11.666666666666668], [-7.0, 11.666666666666668], [-14.0, 4.666666666666667], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 9.0], [0.0, 0.0], [14.0, 9.0]]","[[7.0, -2.333333333333333], [7.0, 6.666666666666667], [0.0, 13.666666666666668], [-14.0, 4.666666666666667], [-21.0, -2.333333333333333], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 14.0], [0.0, 14.0]]","[[7.0, -2.333333333333333], [21.0, -2.333333333333333], [21.0, 11.666666666666668], [14.0, 18.666666666666668], [0.0, 18.666666666666668], [-7.0, 11.666666666666668], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [10.0, 4.0], [10.0, 9.0], [0.0, 9.0]]","[[3.0, -2.333333333333333], [7.0, -2.333333333333333], [17.0, -2.333333333333333], [17.0, 6.666666666666667], [10.0, 13.666666666666668], [0.0, 9.666666666666668], [-7.0, 2.666666666666667], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [5.0, 0.0], [5.0, 9.0], [0.0, 9.0]]","[[-2.0, -2.333333333333333], [7.0, -2.333333333333333], [12.0, -2.333333333333333], [12.0, 6.666666666666667], [5.0, 13.666666666666668], [0.0, 13.666666666666668], [-7.0, 6.666666666666667], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [14.0, 0.0], [14.0, 14.0]]","[[7.0, -2.333333333333333], [21.0, 11.666666666666668], [14.0, 18.666666666666668], [0.0, 18.666666666666668], [-7.0, 11.666666666666668], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [10.0, 0.0], [10.0, 10.0], [0.0, 14.0]]","[[7.0, -2.333333333333333], [7.0, 11.666666666666668], [0.0, 18.666666666666668], [-10.0, 18.666666666666668], [-17.0, 11.666666666666668], [-17.0, 1.666666666666667], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 8.0], [4.0, 0.0], [8.0, 8.0]]","[[-1.0, -2.333333333333333], [7.0, -2.333333333333333], [3.0, 5.666666666666667], [-4.0, 12.666666666666668], [-11.0, 5.666666666666667], [-15.0, -2.333333333333333], [-7.0, -2.333333333333333]]"

"[[0.0, 0.0], [14.0, 0.0], [7.0, 7.0]]","[[0.0, 0.0], [14.0, 0.0], [7.0, 12.0]]","[[7.0, -2.333333333333333], [14.0, 9.666666666666668], [7.0, 16.666666666666668], [-7.0, 16.666666666666668], [-14.0, 9.666666666666668], [-7.0, -2.333333333333333]]"

